,Unnamed: 0,category,manufacturer,product,name,date,rating,text,newline_count,review_len,special_char_count,manufacturer_count,product_count
1801,1801,11stReview,닥터자르트,시카,사고뭉치,2021.06.30,5,"여자들에게 있어 정말 끔찍하다는 그 속 건조에 겉 지성을 가진 최악에 피부를 소유 중입니다~^^; (여자들은 이해 하실 거에요. 비싼 유명 브랜드 화장품 한 번씩 써봤을 텐데 그런 것 다 저에겐 무용지물ㅠㅠ 선물을 받아도 못 쓰고 혹~시나 하고 써봤다간 오히려 병원 신세까지 피부과 약을 이곳저곳 달고 지내온 수십 년 동안도 완치란 게 없던 제 피부를 반 포기하고 삽니다.) 제 나이 또래들 거진 보면 브랜드 각각 어디꺼 좋더라~ 만나면 첫인사가 다들 -야 너 이뻐졌다. 피부 장난 아니다.- (저도 이 얘기 들어보고 싶었답니다ㅠㅠ) 많은 관심사 이야기를 할 땐 전 오로지 ????? 그러던 제가 요즘 당당하게 먼저 한마디 해줘용^^ - 시카페어~? ? 좋아^^ 내 피부 요즘 장난 아니잖아!! 피부과 다닌 것처럼 용 됐잖아 ㅋㅋㅋ- 시카페어 카밍 젤?! 지성인 내가 쓰기에 완죤 딱 좋아!! (일명)ㅋㅋ 개기름 끼는 증상 없이 시간 지나도 산뜻해서 지성피부 가진 사람들한테 극 추천~♡ 젤 타입이라 오히려 크림 보다 여드름이 심한 피부라면 유분기가 거의 없는 젤 타입으로 사용감이 더 산뜻한 느낌일 것에요. 저처럼 민감한 피부라면 피부 붉은 기 및 진정 효과가 있는 제품을 찾을 텐데요~^^ 이런 분들은 아마도 피부가 민감해지지 않게 유지하는 것이 중요합니다. (환절기 때 이런 건조함이 유지되면 피부 트러블이 생기더라구요.) 한 가지!! - 뽀인트 - 여드름이 심한 피부라면 유분기가 거의 없는 젤 타입을 사용해? 피부의 수분을 채워주는 것을 추천드려요^♡^ 2주간 꾸준히 사용해 본 제 피부에 변화를 눈으로 직접 확인해 보셔도 확연히 차이가 조금 생긴 게^^; ?피부톤 자체가 조금 맑고, 칙칙하던 피부 결이 한층 매끄러워진 것을 볼 수 있습니다. 사용하단 기간 중 여드름 / 트러블이 중간중간 올라올 때가 있었는데 시카페어 젤을 (이건 나만에 특급 노하우!!) ☆시카 젤을 먼저 깨끗이 소독된 작은 물 약통/ 혹은? 화장품 (다*소-미니 화장품 케이스 구매)통에 적당량을 덜어 준다. ☆덜어 준 작은 통(시카 젤)에 매직으로 날짜를 기재해냉장고에 넣어 둔다. ☆얼굴에 여드름이나, 트러블이 간혹 올라올 때 냉장고에서 시카 젤을 꺼내 시원하게 부위에 집중 케어해준다. 물론 평소와 다를 바 없이 사용하셔도 좋지만 시카 젤을 시원하게 해서 진정성 효과로 극일일 처방처럼 전 사용해 봤더니 아주 탁월한 선택이었던 거 같아 공유해드립니다. 직접 느끼고, 효과가 있다 하는 건 원래 공유하고픈 맘~~ 그런 거 ^^ 이번 2주간 프로젝트 참여로 저 역시 다시 한번 제 피부에 대해 정확하게 알 수 있었던 거 같고, 시카 젤과 더 가깝게 피부가 맞아 내 선택에 대한 결과에도 만족합니다~♡ 피부로 고민하고, 스트레스 받고 계신 많은 분들 계시다면. 이 글을 꼭 한번 끝까지 읽어 보시길 바랍니다.",0,1394,67,0,8
1822,1822,11stReview,닥터자르트,시카,ysb1************,2021.07.11,5,좋다고그래서 저렴하게 딜뜰때 구매해봤어요~~ 중딩아이가 쓰기에 순하고 괜찮은거같더라구요 여름이라 수딩으로 샀는데 가을되면 도 꾸덕한걸로 구입해야겠어여~^^,0,86,5,0,0
1846,1846,11stReview,닥터자르트,시카,hmj7**,2021.06.28,5,가볍게 온 몸에 뿌려요~~여름철 다른 바디로션마르는 것보다 좋아요~ 빨리 없어지긴 하지만 1+1이라 부담없이 뿌려요~,0,65,5,0,0
2103,2103,11stReview,닥터자르트,시카,sera******,2020.11.16,5,"@ 배송 하루만에 옴 @ 제조 2020, 유통기한 2023까지로 넉넉한거 보내주셨어요. @ 티트리수딩스팟 15ml, 마스크때문에 여드름 난데 괜찮을까 하고 구매했습니다. 결과는 대만족ㅎㅎ 자기전에 바르고 일어나면 붉은기 잡아주고, 올라오려던 여드름도 들어가네요. 이미 뜯은 곳에는 딱지가 져요. @ 단점: 핑크스팟인만큼 핑크 파우더가 묻어서 아침저녁으론 못바르는게 좀 아쉬워요. 면봉은 별매고, 15ml라 금방 다쓸거같아 한통 더 쟁였어요. @ 비포애프터 영상으로 찍었으니 궁금하신분들은 확인해주세요! 직접 정성껏 작성한 리뷰입니다. 도움되셨다면 꾹! 한번씩 부탁드려용",0,318,8,0,0
2104,2104,11stReview,닥터자르트,시카,dmsr****,2020.05.10,5,"★ 리뷰는 향, 점도, 무게감, 수분량 순으로 정리 했습니다 ★ 1. 펩타이딘 세럼 블루에너지 [레몬에이드 향] #촉촉 #부들부들 #수분만땅 #에너지공급 끈적거림이 없고 가벼운 느낌! 수분이 폭발해요 ㅋㅋ 2. 시카페어 크림 [식물원에 간듯한 향] #구원크림 #집중회복 #트러블진정 끈적거림 보통! 피부에 막이 생기는 느낌이 나요 진정효과가 매우 좋답니다 ㅎㅎ 3. 바이옴 워터크림 [처음 맡아보는 향이랄까?] #탱글수분크림 #수분공급 #수분부스팅 끈적거림이 조금은 있어요! 무더운 여름에도 OK! 촘촘하게 수분을 공급해줘서 매우 만 ~ 족 ★ 기리니의 Dr. Jart+ 내맘대로 리뷰 끗! ★",0,332,24,0,1
2107,2107,11stReview,닥터자르트,시카,보링리,2020.10.03,5,"본 후기는 직접 상품을 구매하여 영상 리뷰를 작성한 후, 소정의 보상금을 지급받는 꾸루 활동으로 작성한 후기입니다. 이번에 제가 소개해드릴 제품은 닥터자르트의 세라마이딘 립페어 입니다! 이건 진짜 제가 평소에도 정말 잘 쓰는 립밤인데, 11번가에서 엄청 저렴한 가격에 판매하길래 두 개나 쟁여버렸어여ㅠㅠ 진짜 촉촉한데 끈적이거나 기름지지 않아서 좋아요! 밤에 자기전에 발라놓고 자면 아침에 일어나서 슥슥 각질만 제거해주면 돼요! 요새 점점 날씨가 추워져서 입술도 건조해지는데 이 립밤 덕분에 입술 틀 걱정없이 안심해도 될 것 같아요!! 지금까지 11번가 꾸루 3기 보링리였습니다!",0,324,6,1,0
2110,2110,11stReview,닥터자르트,시카,ndh6**,2020.04.06,5,"제 피부 타입은 +악건성, 민감성+ 닥터자르트 사용한지 3년인데 지금은 피부 좋다는 소리를 정말 자주 들어요ㅎㅎ 피부과에서도 결이 너무 좋다면서요ㅎ ♡시카라인은 전체적으로 피부를 튼튼하게(?) 만들어주는 느낌이에요 시카세럼은 소문이 자자 하니까요~~ 저는 시카덕에 민감하면 나타나는 좁쌀여드름 싹 사라지고 결이 깨끗해졌어요 ♡바르면 속부터 촉촉한 느낌이 들어요 겉만 기름진 느낌드는 제품들이 있잖아요 시카세럼은 속부터 촉촉하니까 확실히 주름에 색조끼임도 사라지고 넘 좋아요 & 어느날 친구와 피부 얘기하다가 '너 혹시 닥터자르트 시카페어 알아?' '어?! 나도 그거써ㅎㅎ' 이랬다는 에피소드가 있네요ㅎ 사실 3년전에 제 피부는 늘 푸석거리고 너무 건조해서 아토피 올라오듯이 불긋하며 하얀 각질들이 자주 일어나면서 엄청 따끔거렸어요ㅠㅠ 화장이라도 하면 건조한 피부로인해 생기는 주름들사이에 끼는 색조ㅠㅠ 그리고 하얀 각질들이 다 올라왔었죠ㅠㅠ 매번 늙어보이고 아파보인다는 소릴 들었어요ㅠ 그래서 세라마이드 성분이 들어간 제품을 사용하라는 피부과의 추천으로 이런저런 로션을 사용하다가 닥터자르트의 세라마이딘 라인을 구매해서 사용했어요 그런데 세상에~~ 이전의 그런 피부상태들이 정말 신기하리만치 개선되는거에요 그래서 그 이후로는 계속 닥터자르트만 사용합니다 그런데 1년 사용하고부터 피부가 너무 좋다는 소리 듣습니다ㅎㅎ 아는 지인중에 화장품 방판 하시는분이 저보고 피부가 넘 좋다고 뭐쓰냐고 자기가 파는것만 좋은줄 알았더니 엄청 좋은거 쓰나보다고 그러는거 있죠ㅎ",0,760,17,4,5
2111,2111,11stReview,닥터자르트,시카,iceq*******,2020.04.15,5,"닥터자르트 세라마이드 라인 사용해보고 보들보들하면서 환해지는 느낌, 확실히 속까지 차오르는 느낌이 좋아서 사용하면서 핑크세럼도 만나게 됐어요^^ 로고 그대로 지친 피부에 힘을 실어주는 세럼으로 세라마이드 세럼이랑 돌아가면서 사용하고 있어요. 미백마스크와 필링마스크 할인하기에 구입해봤는데 동영상 올린 필링마스크는 참 독특했어요. 슈가알갱이로 스크럽해주고 시트를 붙이니까 톡톡 터지는게 슈팅스타 터지는 소리가 나면서 상쾌해지더라구요. 근데 색이 변하면서 각질을 부드럽게 해준다고 쓰여있는데 시트 색이 변하지않아서 터지는 소리가 줄어들때 떼었거든요. 미온수로 닦아내는데 너무 미끄덩거려서 ㅠ 클렌징으로 여러번 닦아냈어요.필링마스크가 요게 맞는건가요? 검색좀 해봐야겠다는 ㅎㅎ;; 여튼 부드러운 필링을 원하시는분은 한번쯤 해보셔도 좋을듯해요. 많이 당기지 않으면서 깔끔한 느낌이네요^^ 다음으로 닥터자르트 세라마이드 라인으로 촉촉하게 발라주면서 핑크세럼 패키지에 담겨있는 시카페어 나이트 리페어로 마무리해줬어요. 리퀴드는 시작하는만큼 부드럽게 흡수되면서 세럼으로 조금더 촉촉하게 속을 채워주고 크림으로 장벽을 만들어주면서 더욱더 탄탄한 피부를 만들어주는게 느껴져서 요즘 지인들께 강력추천하고 있답니다 ^^ 처음 사용한 시카페어라인은 특유의 치료제 향이 느껴지는데 왠지 치유받고 있는것같아요. 회복마스크라고 쓰여있는데 수면팩처럼 사용되나봐요. 확실히 피부를 감싸주는 느낌이 남다르네요. 닥터자르트 다른 라인들도 전부 사용하고싶을정도로 궁금해져요. 최고의 피부상태를 만들기위해 건강한 닥터자르트와 함께할게요^^",0,784,9,4,2
2112,2112,11stReview,닥터자르트,시카,eksq*******,2020.11.05,5,닥터자르트 정말 좋아하는 브랜드라서 얼마전에 올리브영 세일때 시카 크림이랑 세럼 앰플인마스크랑 두개씩 쟁여놨는데 너무 좋아서 공식홈페이지도 들어가서 구경하다가 토너도 구매하고 여기저기보다가 앰플도 이백개넘게 구매해서 쟁여놨었어요 이런 행사가 있는걸 발견하고 이건 진짜 사야된다! 하면서 또 바이탈 하이드라 솔루션 바이옴 에센스를 큰사이즈로 쟁여놓았답니다ㅋㅋㅋ진짜 바이옴에센스는 닥터자르트 유투브에서 후기찾아보다가 진짜 너무 사고싶었지만 돈이 없었기에 나중에 토너랑 세럼 다 쓰고 써봐야지 계속 생각했었어요 이번에 좋은 기회에 진짜 너무 사고싶었던 제품 써봅니다♥♥이런 행사를 조금 일찍 알았으면 더 좋았을텐데요!! 그래도 진짜 끝나기전에 본것만으로도 너무 행운이에요!! 유튜브랑 블로그에서 진짜 후기 많이 봤었는데 발효에센스라 냄새가 안좋을수있다는 글을봐서 걱정을 했는데요 전혀 저랑 잘맞는건지 냄새가 거의 없는거처럼 느껴질뿐 괜찮았아요!! 저녁에 세안하고 두세번 레이어해서 바른 다음에 왕창 사논 닥터자르트 캡슐앰플 듬뿍바르고 자면 너무 좋을거같아요!! 에센스에 블루샷 넣는것도 너무 설레고 좋아요 블루샷넣고 흔들면 동영상에서처럼 뽀글뽀글 기포가 올라오는데 더 신선한 느낌이고 좋아요!!꼭한번사용해보세요!! 완전만족합니다! 진짜 시카크림이랑 세럼도 더 쟁여놓고싶은거 겨우겨우 참았어요ㅋㅋㅋㅋㅋ번창하세요~,0,674,15,3,2
2113,2113,11stReview,닥터자르트,시카,jung*****,2020.11.06,5,1. 구입일시: 11/4 수 2.. 배송완료: 11/6 금 3. 구입동기: 닥터자르트에서 십일절 기간에 적립금도 많이 주고 구성품도 풍부하여 구입하였습니다. 4. 제품사용기: 기초라인이 다 떨어져서 토너도 필요하였는데 복합지성인 저에게 시카케어 라인이 맞을 것 같아서 구입하였습니다/ 예전에 샘플로 써서 만족했었는데 좋은 기회에 1+1 으로 4개 구입하였습니다. 진정효과 좋고 제형은 묽어서 답답하지 않아 좋아요 제조년월일도 2020.7월에 유통기한 2023.7월이라 그전에 다 쓰겠지만 넉넉해서 좋네요 10만원 이상 구매하면 파리바게트 케이크 교환권도 주고 금액대 사은품도 있으니 정말 만족한 구매입니다. 재구매의사 있어요~!,0,351,10,1,1
2114,2114,11stReview,닥터자르트,시카,ange*******,2020.11.04,5,저는 닥터자르트 시카페어세럼을 만나고 난 뒤 기초 라인을 전부 닥터자르트라인으로 정착했는데요! 십일번거 통해서 항상 저렴하게 구매하고 쟁여두고 있습니다 :-) 지금 루틴은 세안 후 바이옴 토너 바이옴 워터크림으로 유지중입니다! 영상에서 보신것과 같이 바이옴 워터크림의 경우 굉장히 촉촉합니다. 마무리가 미끌거리는 느낌이 싫은 저에게는 정말 딱이었어요! 거기에 시간이 지나면 자연스럽게 스며들어 촉촉함을 유지해줬구요! 가끔 피부에 트러블이 올라오거나 올라올 느낌이면 루틴이 조금 달라지는데요! 시카 슬리페어 마스크를 추가해줍니다! 요건 동영상 보시듯이 약간 끈끈함이 있기는 하지만 요 제품고 시간이 지나면 어느정도 끈적임이 사라져요!정말 정말 좋아요!!!! 제가 친구들에게도 선물해주기도 하고 ♡추천을 많이 해주는 제품♡입니다! 효과가 다음날 바로 나타납니다! 예민한 제 피부에는 따갑거나 아프지도 않아요. 또 용량은 어찌나 많던지! 줄어도 줄지가 않아서 행복합니다! 가성비 대비 효과 대박입니다♡ 여러분도 촉촉하고 깨끗한 피부로 닥자하세요 :-),0,529,21,2,2
2116,2116,11stReview,닥터자르트,시카,꾸꾸,2020.02.25,5,전 샘플써보고 너무좋아서 샀던건데... 샘플이랑 본품이랑 다르네요?... 너무묽어서 영상찍어보다가 당황함...;;;; 샘플은 흐르지않는 초록점이 선명한 선크림인데..본품은 흐를랑말랑한 질감에 초록점도 적네요... 향이나 사용감은 비슷한듯.. (2020.3.14.수정-개봉하고 두세번 쓰고나니까 샘플이랑 똑같은 점성으로나오고 똑같이 품질좋습니다!) 이제품 끈적임1도없고 향도좋고 자극없고 뽀송하지만 촉촉한 선크림이에요. 백탁이 좀 있어서 흰피부이신분들 파데 22호쓰시는 분들 까지만 추천하고싶어요. 향이 완전 자연적인 냄새예요. 선크림 특유의 실리콘냄새같은거 없어요 풀냄새만 나요.. ☆ 진짜 맘에드는거 코에 피지안올라옴... 피지흡착기능있다는 화장품들 말뿐인게많은데 진짜 피지흡착기능제대로인지 피지안올라오고 오전에서 오후까지 뽀송뽀송하게 유지시켜줍니다.... 6통이나샀어요...진짜 좋습니다. 그리고 그린캡슐이있다보니까 마스크끼니까 초록색으로 묻어나요ㅋㅋㅋㅋㅋㅋㅋ 선크림은 개봉후 산화가잘되는걸로 알아요. 50ml보다 35ml 를 쓰시는게 가격면에서도 더 좋고 사용면에서도 좋네요!skpay point 적립까지 치면 35ml한통에 5천원도 안되게 삼... 친구들한테도주고 잘쓸게요!,0,605,7,0,0
2117,2117,11stReview,닥터자르트,시카,Minimal Pick,2020.04.04,5,"닥터자르트 시카 카밍 젤크림,시카 수분 크림~~ 최애템,재구매템,쟁여템,선물템 ♡♡♡ (유해 성 분0%,기능성,안티에이징,80ml,착한 전성분,착 한 가격,갓성비,재생,진정) 써보고 효과 좋아서~ 지인들 선물템 ♡♡♡ 호불호가 크게 없어서,선 물템으로도 좋아용!!! 11번가~~ 닥터자르트 역 대 최저가 가격 혜택인듯 ♡♡♡ (착한 가격대 혜택으로 득템) 제조 2020.3~유통 기간 2023.3 넉넉 제품임 ♡♡♡ 스킨케어 화장품은1개월~3개월이상 써보면,효 과가 있는지 알수 있는데,수분감이나 재생,진정, 발림성,흡수력,향 등등~~모두 만족해용 ♡♡ 닥터자르트의 시그니처~라인들중에 시카 크림 을 샘플과 본품 써봤는데,저한테는 시카 카밍 젤 크림이 굴템,최애템임!!! 시카 크림은 시어버터 제형으로 번들거림없이 리 치한 마무리감이고,젤 크림은 번들거림없이 촉촉 한 수딩 젤 수분 크림 마무리감 ♡♡♡ 닥터자르트 (뉴욕 세포라 백화점 입점,에스티로 더사에 인수된~글로벌 더마 코스메틱) 시그니처 ~라인인 시카페어~라인 (병풀 추출물,마데카소 사이드,2중 미백 주름 기능성 화장품,안티에이징 ,진정,재생,유해 성분0%) 시카 열풍으로 시카 성분들 (병풀 추출물,마데카 소사이드) 진정,재생 화장품 선호함 ♡♡♡ ● 나의 피부 타입 (복합성,민감성) 루틴 복합성,민감성 피부로 T존 지성,U존 건성 여드름,트러블성 피부는 아니지만,피부 재생을 위해 시카 크림을 씀 (재생 제품) ※나의 스킨케어 루틴!!! 모공,각질케어(스킨,토너)-비타민 항산화 케어( A.C.E♡고분자 히알루론산)-재생 수분 크림 이 나 보습 크림(페이스 오일 섞거나 마지막 단계에 서 한번 오일 보습막으로 마무리) 2~3단계 스킨 케어 ● 시카페어 카밍 젤크림(80ml)전성분,주성분,유 해성분0%,효과 ※주성분(병풀잎수76%첨부,전성분들중~1번째순서) 병풀 추출물,마데카소사이드(진정,재생)센 델라 아시아티카 콤플렉스(민감해진~피부 진정 ,촉촉,수분 공급) ※나이아신아마이드(미백),아데노신(주름 개선) (2중 미백 주름 개선 기능성 화장품 인증,안티에 이징 화장품) ※라벤더 오일(향) ※1.2헥산다이올,1.2헥산디올(천연 방부제) ※소듐하이알루로네이트(고분자 히알루론산),글 리세린~수분,보습,피부 장벽 보호 ※ 효과(진정,재생,안티에이징,수분,보습) 진정,재생,미백 주름에 좋은 시카 페어 카밍 젤 크림임 ♡♡♡ 얼굴에 뾰루지나 트러블,얼굴 붉어짐에 진정,재 생 효과가 뛰어난 성분들이 첨부되어 있어~알로 에 성분처럼 진정,재생에 매우 효과가 있고,~피 부가 진정,촉촉,재생이 빨라진것 같음!!! 트러블이나 뾰루지날때,시카 젤 크림이나 알로에 젤로 수면팩하듯 도톰하게 바르고 자면~그 다음 날 쏘옥 뾰루지나 트러블이 진정 ♡♡♡ 거기에 주름에도 좋은 아데노신 성분 첨부(안티 에이징,주름 개선 효과) ● 향,컬러,제형,발림성,흡수력 병풀잎수76%+라벤더 오일 성분이 첨부(은은한 라벤더 향+후레쉬한 풀향) 반투명 그린 컬러의 젤리 수분 제형으로 발림성 부드럽고~피부에 빠르게 흡수되어 촉촉함!!! ● 추천 피부 (Tip) 수부지 피부나 지성용,여드름,민감성에 적합한 진정,재생 젤리 수분 크림이나~복합성이나 건성 피부에~써도 무방할듯함!!! 남성분들도 추천하고픈 가벼운 사용감과 효과!!! (진정,가벼운 수분 크림,재생 ♡♡♡) ● 용기,디자인 개인적으로 크림류들은 튜브 타입을 선호하는데, 닥터자르트 크림들은 대부분 위생적이고 실용적 인 튜브 타입이라 너무 마음에 듬 ♡♡♡ ● 가성비,시카 젤리 크림 비교 브랜드 제품들 시카 수딩 젤리 크림으로 유명한 닥터.* 레드 블 레미쉬 클레어 수딩 크림(50ml)보다 용량도 많 고,전성분들중에 1번째 성분이 병풀잎수76%이 고,병풀추출물,마데카소사이드~등등 전성분들 이 닥터자르트 시카페어 카밍 젤 크림 성분들이 좋은것~같고,위생적인 튜브타입 용기에 용량도 더많음!!! 닥터자르트 시카페어 카밍 젤 크림(80ml)와 전 성분들이 가장 흡사한 느낌의 시*물 마다가스카 르 리얼 수분 크림(80ml)과 카밍 젤 크림(80ml) 이 세일때,가격,패키지 구성이 좋은듯 ♡♡♡ 시카페어 카밍 젤 크림(80ml)+시카페어 마스크( 25g,1장)+시카 페어 카밍 젤 크림(5ml) 역대 최 저가 가격대 혜택인데,사은품 구성은 전보다는 줄어음ㅠㅠㅠ ● 포장,배송 업체의 꼼꼼한 에어백 상품 충격 방지,깔끔 안전 배송으로 빠른 배송 되었음!!! ● 아쉬운 점,바라는 점 시카페어 카밍 젤크림이 건조한 날씨에는 사용감 이 건조할 수도 있음(건조한 계절에는 호호바 오 일,로즈힙 오일,아르간 오일,엑스트라버진 코코 넛 오일들 중~1개를 선택해서,믹스해 바르거나 ~마지막 스킨 케어 단계에 오일로 마무리하면 좋 음!!!) 닥터자르트 브랜드에서 100%로즈힙 오일,아르 간 오일,호호바 오일 등등의 천연 오일들과 안정 화된 항산화 비타민C,비타민A,비타민E 앰플들 도 제조 판매했으면 좋겠음 ♡♡♡",0,2406,145,8,20
